2026-07-14 09:06:25,915 | INFO | Project Started
2026-07-14 10:46:09 | INFO     | Project Version   : 1.0.0
2026-07-14 10:46:09 | INFO     | Test Size         : 0.2
2026-07-14 10:46:09 | INFO     | Random State      : 42
2026-07-14 10:46:09 | INFO     | Supported Files   : ['csv']
2026-07-14 10:46:09 | INFO     | Environment       : development
2026-07-14 10:46:09 | INFO     | Debug Mode        : True
2026-07-14 10:46:09 | ERROR    | Dataset 'train.csv' not found.
2026-07-14 10:46:17 | ERROR    | Dataset not found: data\sample.csv
2026-07-14 10:47:49 | INFO     | Project Started
2026-07-14 10:47:49 | INFO     | Project Name      : AutoDS
2026-07-14 10:47:49 | INFO     | Project Version   : 1.0.0
2026-07-14 10:47:49 | INFO     | Test Size         : 0.2
2026-07-14 10:47:49 | INFO     | Random State      : 42
2026-07-14 10:47:49 | INFO     | Supported Files   : ['csv']
2026-07-14 10:47:49 | INFO     | Environment       : development
2026-07-14 10:47:49 | INFO     | Debug Mode        : True
2026-07-14 10:47:49 | ERROR    | Dataset 'train.csv' not found.
2026-07-14 10:47:50 | ERROR    | Dataset not found: data\sample.csv
2026-07-14 10:47:50 | ERROR    | Dataset 'data\sample.csv' does not exist.
2026-07-14 10:51:03 | INFO     | Project Started
2026-07-14 10:51:03 | INFO     | Project Name      : AutoDS
2026-07-14 10:51:03 | INFO     | Project Version   : 1.0.0
2026-07-14 10:51:03 | INFO     | Test Size         : 0.2
2026-07-14 10:51:03 | INFO     | Random State      : 42
2026-07-14 10:51:03 | INFO     | Supported Files   : ['csv']
2026-07-14 10:51:03 | INFO     | Environment       : development
2026-07-14 10:51:03 | INFO     | Debug Mode        : True
2026-07-14 10:51:03 | ERROR    | Dataset 'train.csv' not found.
2026-07-14 10:51:04 | ERROR    | 'DataLoader' object has no attribute 'load'
2026-07-14 10:53:24 | INFO     | Project Started
2026-07-14 10:53:24 | INFO     | Project Name      : AutoDS
2026-07-14 10:53:24 | INFO     | Project Version   : 1.0.0
2026-07-14 10:53:24 | INFO     | Test Size         : 0.2
2026-07-14 10:53:24 | INFO     | Random State      : 42
2026-07-14 10:53:24 | INFO     | Supported Files   : ['csv']
2026-07-14 10:53:24 | INFO     | Environment       : development
2026-07-14 10:53:24 | INFO     | Debug Mode        : True
2026-07-14 10:54:42 | INFO     | Project Started
2026-07-14 10:54:42 | INFO     | Project Name      : AutoDS
2026-07-14 10:54:42 | INFO     | Project Version   : 1.0.0
2026-07-14 10:54:42 | INFO     | Test Size         : 0.2
2026-07-14 10:54:42 | INFO     | Random State      : 42
2026-07-14 10:54:42 | INFO     | Supported Files   : ['csv']
2026-07-14 10:54:42 | INFO     | Environment       : development
2026-07-14 10:54:42 | INFO     | Debug Mode        : True
2026-07-14 10:54:43 | INFO     | Dataset validation successful.
2026-07-14 10:54:43 | INFO     | Loading dataset: data\sample.csv
2026-07-14 10:54:43 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-14 10:59:36 | INFO     | Project Started
2026-07-14 10:59:36 | INFO     | Project Name      : AutoDS
2026-07-14 10:59:36 | INFO     | Project Version   : 1.0.0
2026-07-14 10:59:36 | INFO     | Test Size         : 0.2
2026-07-14 10:59:36 | INFO     | Random State      : 42
2026-07-14 10:59:36 | INFO     | Supported Files   : ['csv']
2026-07-14 10:59:36 | INFO     | Environment       : development
2026-07-14 10:59:36 | INFO     | Debug Mode        : True
2026-07-14 10:59:38 | INFO     | Dataset validation successful.
2026-07-14 10:59:38 | INFO     | Loading dataset: data\sample.csv
2026-07-14 10:59:38 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-14 11:04:31 | INFO     | Project Started
2026-07-14 11:04:31 | INFO     | Project Name      : AutoDS
2026-07-14 11:04:31 | INFO     | Project Version   : 1.0.0
2026-07-14 11:04:31 | INFO     | Test Size         : 0.2
2026-07-14 11:04:31 | INFO     | Random State      : 42
2026-07-14 11:04:31 | INFO     | Supported Files   : ['csv']
2026-07-14 11:04:31 | INFO     | Environment       : development
2026-07-14 11:04:31 | INFO     | Debug Mode        : True
2026-07-14 11:04:32 | INFO     | Dataset validation successful.
2026-07-14 11:04:32 | INFO     | Loading dataset: data\sample.csv
2026-07-14 11:04:32 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-14 11:08:15 | INFO     | Project Started
2026-07-14 11:08:15 | INFO     | Project Name      : AutoDS
2026-07-14 11:08:15 | INFO     | Project Version   : 1.0.0
2026-07-14 11:08:15 | INFO     | Test Size         : 0.2
2026-07-14 11:08:15 | INFO     | Random State      : 42
2026-07-14 11:08:15 | INFO     | Supported Files   : ['csv']
2026-07-14 11:08:15 | INFO     | Environment       : development
2026-07-14 11:08:15 | INFO     | Debug Mode        : True
2026-07-14 11:08:15 | INFO     | Dataset validation successful.
2026-07-14 11:08:15 | INFO     | Loading dataset: data\sample.csv
2026-07-14 11:08:15 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-14 11:08:15 | INFO     | Generating dataset summary.
2026-07-14 11:10:16 | INFO     | Project Started
2026-07-14 11:10:16 | INFO     | Project Name      : AutoDS
2026-07-14 11:10:16 | INFO     | Project Version   : 1.0.0
2026-07-14 11:10:16 | INFO     | Test Size         : 0.2
2026-07-14 11:10:16 | INFO     | Random State      : 42
2026-07-14 11:10:16 | INFO     | Supported Files   : ['csv']
2026-07-14 11:10:16 | INFO     | Environment       : development
2026-07-14 11:10:16 | INFO     | Debug Mode        : True
2026-07-14 11:10:16 | INFO     | Dataset validation successful.
2026-07-14 11:10:16 | INFO     | Loading dataset: data\sample.csv
2026-07-14 11:10:16 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-14 11:10:16 | INFO     | Generating dataset summary.
2026-07-15 09:41:01 | INFO     | Project Started
2026-07-15 09:41:01 | INFO     | Project Name      : AutoDS
2026-07-15 09:41:01 | INFO     | Project Version   : 1.0.0
2026-07-15 09:41:01 | INFO     | Test Size         : 0.2
2026-07-15 09:41:01 | INFO     | Random State      : 42
2026-07-15 09:41:01 | INFO     | Supported Files   : ['csv']
2026-07-15 09:41:01 | INFO     | Environment       : development
2026-07-15 09:41:01 | INFO     | Debug Mode        : True
2026-07-15 09:41:01 | INFO     | Dataset validation successful.
2026-07-15 09:41:01 | INFO     | Loading dataset: data\sample.csv
2026-07-15 09:41:01 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-15 09:41:01 | INFO     | Generating dataset summary.
2026-07-15 09:41:01 | INFO     | Checking if the dataset is empty.
2026-07-15 09:41:01 | INFO     | Dataset is not empty.
2026-07-15 09:43:00 | INFO     | Project Started
2026-07-15 09:43:00 | INFO     | Project Name      : AutoDS
2026-07-15 09:43:00 | INFO     | Project Version   : 1.0.0
2026-07-15 09:43:00 | INFO     | Test Size         : 0.2
2026-07-15 09:43:00 | INFO     | Random State      : 42
2026-07-15 09:43:00 | INFO     | Supported Files   : ['csv']
2026-07-15 09:43:00 | INFO     | Environment       : development
2026-07-15 09:43:00 | INFO     | Debug Mode        : True
2026-07-15 09:43:00 | INFO     | Dataset validation successful.
2026-07-15 09:43:00 | INFO     | Loading dataset: data\sample.csv
2026-07-15 09:43:00 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-15 09:43:00 | INFO     | Generating dataset summary.
2026-07-15 09:43:00 | INFO     | Checking if the dataset is empty.
2026-07-15 09:43:00 | INFO     | Dataset is not empty.
2026-07-15 09:43:00 | INFO     | Checking for missing values.
2026-07-15 09:43:00 | INFO     | No missing values found.
2026-07-15 09:43:47 | INFO     | Project Started
2026-07-15 09:43:47 | INFO     | Project Name      : AutoDS
2026-07-15 09:43:47 | INFO     | Project Version   : 1.0.0
2026-07-15 09:43:47 | INFO     | Test Size         : 0.2
2026-07-15 09:43:47 | INFO     | Random State      : 42
2026-07-15 09:43:47 | INFO     | Supported Files   : ['csv']
2026-07-15 09:43:47 | INFO     | Environment       : development
2026-07-15 09:43:47 | INFO     | Debug Mode        : True
2026-07-15 09:43:47 | INFO     | Dataset validation successful.
2026-07-15 09:43:47 | INFO     | Loading dataset: data\sample.csv
2026-07-15 09:43:47 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-15 09:43:47 | INFO     | Generating dataset summary.
2026-07-15 09:43:47 | INFO     | Checking if the dataset is empty.
2026-07-15 09:43:47 | INFO     | Dataset is not empty.
2026-07-15 09:43:47 | INFO     | Checking for missing values.
2026-07-15 09:43:47 | INFO     | No missing values found.
2026-07-15 09:43:47 | INFO     | Checking for duplicate rows.
2026-07-15 09:43:48 | INFO     | No duplicate rows found.
2026-07-15 09:44:42 | INFO     | Project Started
2026-07-15 09:44:42 | INFO     | Project Name      : AutoDS
2026-07-15 09:44:42 | INFO     | Project Version   : 1.0.0
2026-07-15 09:44:42 | INFO     | Test Size         : 0.2
2026-07-15 09:44:42 | INFO     | Random State      : 42
2026-07-15 09:44:42 | INFO     | Supported Files   : ['csv']
2026-07-15 09:44:42 | INFO     | Environment       : development
2026-07-15 09:44:42 | INFO     | Debug Mode        : True
2026-07-15 09:44:42 | INFO     | Dataset validation successful.
2026-07-15 09:44:42 | INFO     | Loading dataset: data\sample.csv
2026-07-15 09:44:42 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-15 09:44:42 | INFO     | Generating dataset summary.
2026-07-15 09:44:42 | INFO     | Checking if the dataset is empty.
2026-07-15 09:44:42 | INFO     | Dataset is not empty.
2026-07-15 09:44:42 | INFO     | Checking for missing values.
2026-07-15 09:44:42 | INFO     | No missing values found.
2026-07-15 09:44:42 | INFO     | Checking for duplicate rows.
2026-07-15 09:44:42 | INFO     | No duplicate rows found.
2026-07-15 09:44:42 | INFO     | Generating data type summary.
2026-07-15 09:45:56 | INFO     | Project Started
2026-07-15 09:45:56 | INFO     | Project Name      : AutoDS
2026-07-15 09:45:56 | INFO     | Project Version   : 1.0.0
2026-07-15 09:45:56 | INFO     | Test Size         : 0.2
2026-07-15 09:45:56 | INFO     | Random State      : 42
2026-07-15 09:45:56 | INFO     | Supported Files   : ['csv']
2026-07-15 09:45:56 | INFO     | Environment       : development
2026-07-15 09:45:56 | INFO     | Debug Mode        : True
2026-07-15 09:45:56 | INFO     | Dataset validation successful.
2026-07-15 09:45:56 | INFO     | Loading dataset: data\sample.csv
2026-07-15 09:45:56 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-15 09:45:56 | INFO     | Generating dataset summary.
2026-07-15 09:45:56 | INFO     | Checking if the dataset is empty.
2026-07-15 09:45:56 | INFO     | Dataset is not empty.
2026-07-15 09:45:56 | INFO     | Checking for missing values.
2026-07-15 09:45:56 | INFO     | No missing values found.
2026-07-15 09:45:56 | INFO     | Checking for duplicate rows.
2026-07-15 09:45:56 | INFO     | No duplicate rows found.
2026-07-15 09:45:56 | INFO     | Generating data type summary.
2026-07-15 09:45:56 | INFO     | Generating validation report.
2026-07-15 09:45:56 | INFO     | Validation report generated successfully.
2026-07-15 09:47:53 | INFO     | Project Started
2026-07-15 09:47:53 | INFO     | Project Name      : AutoDS
2026-07-15 09:47:53 | INFO     | Project Version   : 1.0.0
2026-07-15 09:47:53 | INFO     | Test Size         : 0.2
2026-07-15 09:47:53 | INFO     | Random State      : 42
2026-07-15 09:47:53 | INFO     | Supported Files   : ['csv']
2026-07-15 09:47:53 | INFO     | Environment       : development
2026-07-15 09:47:53 | INFO     | Debug Mode        : True
2026-07-15 09:47:53 | INFO     | Dataset validation successful.
2026-07-15 09:47:53 | INFO     | Loading dataset: data\sample.csv
2026-07-15 09:47:53 | INFO     | Dataset loaded successfully. Shape: (5, 4)
2026-07-15 09:47:53 | INFO     | Generating dataset summary.
2026-07-15 09:47:53 | INFO     | Checking if the dataset is empty.
2026-07-15 09:47:53 | INFO     | Dataset is not empty.
2026-07-15 09:47:53 | INFO     | Checking for missing values.
2026-07-15 09:47:53 | INFO     | No missing values found.
2026-07-15 09:47:53 | INFO     | Checking for duplicate rows.
2026-07-15 09:47:53 | INFO     | No duplicate rows found.
2026-07-15 09:47:53 | INFO     | Generating data type summary.
2026-07-15 09:47:53 | INFO     | Generating validation report.
2026-07-15 09:47:53 | INFO     | Validation report generated successfully.
2026-07-15 09:51:59 | INFO     | Project Started
2026-07-15 09:51:59 | INFO     | Project Name      : AutoDS
2026-07-15 09:51:59 | INFO     | Project Version   : 1.0.0
2026-07-15 09:51:59 | INFO     | Test Size         : 0.2
2026-07-15 09:51:59 | INFO     | Random State      : 42
2026-07-15 09:51:59 | INFO     | Supported Files   : ['csv']
2026-07-15 09:51:59 | INFO     | Environment       : development
2026-07-15 09:51:59 | INFO     | Debug Mode        : True
2026-07-15 09:51:59 | INFO     | Dataset validation successful.
2026-07-15 09:51:59 | INFO     | Loading dataset: data\sample.csv
2026-07-15 09:52:00 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-15 09:52:00 | INFO     | Generating dataset summary.
2026-07-15 09:52:00 | INFO     | Checking if the dataset is empty.
2026-07-15 09:52:00 | INFO     | Dataset is not empty.
2026-07-15 09:52:00 | INFO     | Checking for missing values.
2026-07-15 09:52:00 | WARNING  | Missing values detected.
2026-07-15 09:52:00 | INFO     | Checking for duplicate rows.
2026-07-15 09:52:00 | INFO     | No duplicate rows found.
2026-07-15 09:52:00 | INFO     | Generating data type summary.
2026-07-15 09:52:00 | INFO     | Generating validation report.
2026-07-15 09:52:00 | INFO     | Validation report generated successfully.
2026-07-15 10:04:45 | INFO     | Project Started
2026-07-15 10:04:45 | INFO     | Project Name      : AutoDS
2026-07-15 10:04:45 | INFO     | Project Version   : 1.0.0
2026-07-15 10:04:45 | INFO     | Test Size         : 0.2
2026-07-15 10:04:45 | INFO     | Random State      : 42
2026-07-15 10:04:45 | INFO     | Supported Files   : ['csv']
2026-07-15 10:04:45 | INFO     | Environment       : development
2026-07-15 10:04:45 | INFO     | Debug Mode        : True
2026-07-15 10:04:45 | INFO     | Dataset validation successful.
2026-07-15 10:04:45 | INFO     | Loading dataset: data\sample.csv
2026-07-15 10:04:45 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-15 10:04:45 | INFO     | Generating dataset summary.
2026-07-15 10:04:45 | INFO     | Checking if the dataset is empty.
2026-07-15 10:04:45 | INFO     | Dataset is not empty.
2026-07-15 10:04:45 | INFO     | Checking for missing values.
2026-07-15 10:04:45 | WARNING  | Missing values detected.
2026-07-15 10:04:45 | INFO     | Checking for duplicate rows.
2026-07-15 10:04:46 | INFO     | No duplicate rows found.
2026-07-15 10:04:46 | INFO     | Generating data type summary.
2026-07-15 10:04:46 | INFO     | Generating validation report.
2026-07-15 10:04:46 | INFO     | Validation report generated successfully.
2026-07-15 10:04:46 | INFO     | Generating statistical summary.
2026-07-15 10:09:39 | INFO     | Project Started
2026-07-15 10:09:39 | INFO     | Project Name      : AutoDS
2026-07-15 10:09:39 | INFO     | Project Version   : 1.0.0
2026-07-15 10:09:39 | INFO     | Test Size         : 0.2
2026-07-15 10:09:39 | INFO     | Random State      : 42
2026-07-15 10:09:39 | INFO     | Supported Files   : ['csv']
2026-07-15 10:09:39 | INFO     | Environment       : development
2026-07-15 10:09:39 | INFO     | Debug Mode        : True
2026-07-15 10:09:39 | INFO     | Dataset validation successful.
2026-07-15 10:09:39 | INFO     | Loading dataset: data\sample.csv
2026-07-15 10:09:39 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-15 10:09:39 | INFO     | Generating dataset summary.
2026-07-15 10:09:39 | INFO     | Checking if the dataset is empty.
2026-07-15 10:09:39 | INFO     | Dataset is not empty.
2026-07-15 10:09:39 | INFO     | Checking for missing values.
2026-07-15 10:09:39 | WARNING  | Missing values detected.
2026-07-15 10:09:39 | INFO     | Checking for duplicate rows.
2026-07-15 10:09:39 | INFO     | No duplicate rows found.
2026-07-15 10:09:39 | INFO     | Generating data type summary.
2026-07-15 10:09:39 | INFO     | Generating validation report.
2026-07-15 10:09:39 | INFO     | Validation report generated successfully.
2026-07-15 10:09:39 | INFO     | Generating statistical summary.
2026-07-15 10:09:39 | INFO     | Analyzing numerical features.
2026-07-15 10:10:57 | INFO     | Project Started
2026-07-15 10:10:57 | INFO     | Project Name      : AutoDS
2026-07-15 10:10:57 | INFO     | Project Version   : 1.0.0
2026-07-15 10:10:57 | INFO     | Test Size         : 0.2
2026-07-15 10:10:57 | INFO     | Random State      : 42
2026-07-15 10:10:57 | INFO     | Supported Files   : ['csv']
2026-07-15 10:10:57 | INFO     | Environment       : development
2026-07-15 10:10:57 | INFO     | Debug Mode        : True
2026-07-15 10:10:57 | INFO     | Dataset validation successful.
2026-07-15 10:10:57 | INFO     | Loading dataset: data\sample.csv
2026-07-15 10:10:57 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-15 10:10:57 | INFO     | Generating dataset summary.
2026-07-15 10:10:57 | INFO     | Checking if the dataset is empty.
2026-07-15 10:10:57 | INFO     | Dataset is not empty.
2026-07-15 10:10:57 | INFO     | Checking for missing values.
2026-07-15 10:10:57 | WARNING  | Missing values detected.
2026-07-15 10:10:57 | INFO     | Checking for duplicate rows.
2026-07-15 10:10:57 | INFO     | No duplicate rows found.
2026-07-15 10:10:57 | INFO     | Generating data type summary.
2026-07-15 10:10:57 | INFO     | Generating validation report.
2026-07-15 10:10:57 | INFO     | Validation report generated successfully.
2026-07-15 10:10:57 | INFO     | Generating statistical summary.
2026-07-15 10:10:57 | INFO     | Analyzing numerical features.
2026-07-15 10:10:57 | INFO     | Analyzing categorical features.
2026-07-15 10:12:44 | INFO     | Project Started
2026-07-15 10:12:44 | INFO     | Project Name      : AutoDS
2026-07-15 10:12:44 | INFO     | Project Version   : 1.0.0
2026-07-15 10:12:44 | INFO     | Test Size         : 0.2
2026-07-15 10:12:44 | INFO     | Random State      : 42
2026-07-15 10:12:44 | INFO     | Supported Files   : ['csv']
2026-07-15 10:12:44 | INFO     | Environment       : development
2026-07-15 10:12:44 | INFO     | Debug Mode        : True
2026-07-15 10:12:44 | INFO     | Dataset validation successful.
2026-07-15 10:12:44 | INFO     | Loading dataset: data\sample.csv
2026-07-15 10:12:44 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-15 10:12:44 | INFO     | Generating dataset summary.
2026-07-15 10:12:44 | INFO     | Checking if the dataset is empty.
2026-07-15 10:12:44 | INFO     | Dataset is not empty.
2026-07-15 10:12:44 | INFO     | Checking for missing values.
2026-07-15 10:12:44 | WARNING  | Missing values detected.
2026-07-15 10:12:44 | INFO     | Checking for duplicate rows.
2026-07-15 10:12:44 | INFO     | No duplicate rows found.
2026-07-15 10:12:44 | INFO     | Generating data type summary.
2026-07-15 10:12:44 | INFO     | Generating validation report.
2026-07-15 10:12:44 | INFO     | Validation report generated successfully.
2026-07-15 10:12:44 | INFO     | Generating statistical summary.
2026-07-15 10:12:44 | INFO     | Analyzing numerical features.
2026-07-15 10:12:44 | INFO     | Analyzing categorical features.
2026-07-15 10:12:44 | INFO     | Generating correlation matrix.
2026-07-15 20:22:12 | WARNING  | Matplotlib is building the font cache; this may take a moment.
2026-07-15 20:22:13 | INFO     | generated new fontManager
2026-07-15 20:22:14 | INFO     | Project Started
2026-07-15 20:22:14 | INFO     | Project Name      : AutoDS
2026-07-15 20:22:14 | INFO     | Project Version   : 1.0.0
2026-07-15 20:22:14 | INFO     | Test Size         : 0.2
2026-07-15 20:22:14 | INFO     | Random State      : 42
2026-07-15 20:22:14 | INFO     | Supported Files   : ['csv']
2026-07-15 20:22:14 | INFO     | Environment       : development
2026-07-15 20:22:14 | INFO     | Debug Mode        : True
2026-07-15 20:22:14 | INFO     | Dataset validation successful.
2026-07-15 20:22:14 | INFO     | Loading dataset: data\sample.csv
2026-07-15 20:22:14 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-15 20:22:14 | INFO     | Generating dataset summary.
2026-07-15 20:22:14 | INFO     | Checking if the dataset is empty.
2026-07-15 20:22:14 | INFO     | Dataset is not empty.
2026-07-15 20:22:14 | INFO     | Checking for missing values.
2026-07-15 20:22:14 | WARNING  | Missing values detected.
2026-07-15 20:22:14 | INFO     | Checking for duplicate rows.
2026-07-15 20:22:14 | INFO     | No duplicate rows found.
2026-07-15 20:22:14 | INFO     | Generating data type summary.
2026-07-15 20:22:14 | INFO     | Generating validation report.
2026-07-15 20:22:14 | INFO     | Validation report generated successfully.
2026-07-15 20:22:14 | INFO     | Generating statistical summary.
2026-07-15 20:22:14 | INFO     | Analyzing numerical features.
2026-07-15 20:22:14 | INFO     | Analyzing categorical features.
2026-07-15 20:22:14 | INFO     | Generating correlation matrix.
2026-07-15 20:22:14 | INFO     | Generating histograms for numerical features.
2026-07-15 20:22:16 | INFO     | Histogram saved: reports\plots\PassengerId_histogram.png
2026-07-15 20:22:16 | INFO     | Histogram saved: reports\plots\Survived_histogram.png
2026-07-15 20:22:17 | INFO     | Histogram saved: reports\plots\Pclass_histogram.png
2026-07-15 20:22:17 | INFO     | Histogram saved: reports\plots\Age_histogram.png
2026-07-15 20:22:18 | INFO     | Histogram saved: reports\plots\SibSp_histogram.png
2026-07-15 20:22:18 | INFO     | Histogram saved: reports\plots\Parch_histogram.png
2026-07-15 20:22:18 | INFO     | Histogram saved: reports\plots\Fare_histogram.png
2026-07-15 20:22:35 | INFO     | Project Started
2026-07-15 20:22:35 | INFO     | Project Name      : AutoDS
2026-07-15 20:22:35 | INFO     | Project Version   : 1.0.0
2026-07-15 20:22:35 | INFO     | Test Size         : 0.2
2026-07-15 20:22:35 | INFO     | Random State      : 42
2026-07-15 20:22:35 | INFO     | Supported Files   : ['csv']
2026-07-15 20:22:35 | INFO     | Environment       : development
2026-07-15 20:22:35 | INFO     | Debug Mode        : True
2026-07-15 20:22:35 | INFO     | Dataset validation successful.
2026-07-15 20:22:35 | INFO     | Loading dataset: data\sample.csv
2026-07-15 20:22:35 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-15 20:22:35 | INFO     | Generating dataset summary.
2026-07-15 20:22:35 | INFO     | Checking if the dataset is empty.
2026-07-15 20:22:35 | INFO     | Dataset is not empty.
2026-07-15 20:22:35 | INFO     | Checking for missing values.
2026-07-15 20:22:35 | WARNING  | Missing values detected.
2026-07-15 20:22:35 | INFO     | Checking for duplicate rows.
2026-07-15 20:22:35 | INFO     | No duplicate rows found.
2026-07-15 20:22:35 | INFO     | Generating data type summary.
2026-07-15 20:22:35 | INFO     | Generating validation report.
2026-07-15 20:22:35 | INFO     | Validation report generated successfully.
2026-07-15 20:22:35 | INFO     | Generating statistical summary.
2026-07-15 20:22:35 | INFO     | Analyzing numerical features.
2026-07-15 20:22:35 | INFO     | Analyzing categorical features.
2026-07-15 20:22:35 | INFO     | Generating correlation matrix.
2026-07-15 20:22:35 | INFO     | Generating histograms for numerical features.
2026-07-15 20:22:36 | INFO     | Histogram saved: reports\plots\PassengerId_histogram.png
2026-07-15 20:22:36 | INFO     | Histogram saved: reports\plots\Survived_histogram.png
2026-07-15 20:22:36 | INFO     | Histogram saved: reports\plots\Pclass_histogram.png
2026-07-15 20:22:37 | INFO     | Histogram saved: reports\plots\Age_histogram.png
2026-07-15 20:22:37 | INFO     | Histogram saved: reports\plots\SibSp_histogram.png
2026-07-15 20:22:37 | INFO     | Histogram saved: reports\plots\Parch_histogram.png
2026-07-15 20:22:38 | INFO     | Histogram saved: reports\plots\Fare_histogram.png
2026-07-16 19:04:05 | INFO     | Project Started
2026-07-16 19:04:05 | INFO     | Project Name      : AutoDS
2026-07-16 19:04:05 | INFO     | Project Version   : 1.0.0
2026-07-16 19:04:05 | INFO     | Test Size         : 0.2
2026-07-16 19:04:05 | INFO     | Random State      : 42
2026-07-16 19:04:05 | INFO     | Supported Files   : ['csv']
2026-07-16 19:04:05 | INFO     | Environment       : development
2026-07-16 19:04:05 | INFO     | Debug Mode        : True
2026-07-16 19:04:05 | INFO     | Dataset validation successful.
2026-07-16 19:04:05 | INFO     | Loading dataset: data\sample.csv
2026-07-16 19:04:05 | INFO     | Dataset loaded successfully. Shape: (891, 12)
2026-07-16 19:04:05 | INFO     | Generating dataset summary.
2026-07-16 19:04:05 | INFO     | Checking if the dataset is empty.
2026-07-16 19:04:05 | INFO     | Dataset is not empty.
2026-07-16 19:04:05 | INFO     | Checking for missing values.
2026-07-16 19:04:05 | WARNING  | Missing values detected.
2026-07-16 19:04:05 | INFO     | Checking for duplicate rows.
2026-07-16 19:04:05 | INFO     | No duplicate rows found.
2026-07-16 19:04:05 | INFO     | Generating data type summary.
2026-07-16 19:04:05 | INFO     | Generating validation report.
2026-07-16 19:04:05 | INFO     | Validation report generated successfully.
2026-07-16 19:04:05 | INFO     | Generating statistical summary.
2026-07-16 19:04:05 | INFO     | Analyzing numerical features.
2026-07-16 19:04:05 | INFO     | Analyzing categorical features.
2026-07-16 19:04:05 | INFO     | Generating correlation matrix.
2026-07-16 19:04:05 | INFO     | Generating histograms for numerical features.
2026-07-16 19:04:07 | INFO     | Histogram saved: reports\plots\PassengerId_histogram.png
2026-07-16 19:04:07 | INFO     | Histogram saved: reports\plots\Survived_histogram.png
2026-07-16 19:04:08 | INFO     | Histogram saved: reports\plots\Pclass_histogram.png
2026-07-16 19:04:08 | INFO     | Histogram saved: reports\plots\Age_histogram.png
2026-07-16 19:04:08 | INFO     | Histogram saved: reports\plots\SibSp_histogram.png
2026-07-16 19:04:09 | INFO     | Histogram saved: reports\plots\Parch_histogram.png
2026-07-16 19:04:09 | INFO     | Histogram saved: reports\plots\Fare_histogram.png
2026-07-16 19:04:09 | INFO     | Detecting outliers.
2026-07-16 19:11:45 | INFO     | Project Started
2026-07-16 19:11:45 | INFO     | Project Name      : AutoDS
2026-07-16 19:11:45 | INFO     | Project Version   : 1.0.0
